,link,summary,templates,related_status,related_timestep,source
279,https://drive.google.com/file/d/1IZUvnC1VJhCKtJnrX1yWsP_zYT344DrO/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame and low battery. It’s flying at an altitude of 1m. [SEP]
(0:00) Risk of physical damage! In 8m there's a house in the drone's path. The drone is also flying near a fence 2m away. [SEP]
(0:01) Risk of physical damage! Now the drone is flying toward an open door in its path with a 2m distance. It's also flying near a white chair which is 1m away. [SEP]
(0:02) Risk of physical damage! There's a dining table in 1.5m in the flight path. [SEP]
(0:03) Risk of physical damage! Now there's a sofa in 1m in the drone's path, and a cabinet only 2m away. [SEP]
(0:05) Risk of physical damage! There's another open door in 1.5m in the flight path. [SEP]
(0:07) Risk of physical damage! In 3m there's an outdoor table chair set in the drone's path, and a tree only .5m away. [SEP]
(0:09) Risk of physical damage! The drone is flying .5m from a red chair. [SEP]",The drone is flying with a damaged frame.(0:00) The drone is facing the risk of physical damage. There is a house in the drone's flight path at a distance of 8.0m. (0:01) The drone is facing the risk of physical damage. There is a open door 1 in the drone's flight path at a distance of 2.0m. (0:02) The drone is facing the risk of physical damage. There is a dining table in the drone's flight path at a distance of 1.5m. (0:03) The drone is facing the risk of physical damage. There is a sofa in the drone's flight path at a distance of 1.0m. (0:05) The drone is facing the risk of physical damage. There is a open door 2 in the drone's flight path at a distance of 1.5m. (0:07) The drone is facing the risk of physical damage. There is a outdoor table chair set in the drone's flight path at a distance of 3.0m.,"{""Normal_frame"": false}","{""time_stamp"": ""0:00"", ""name"": ""house"", ""Distance"": 8.0} {""time_stamp"": ""0:01"", ""name"": ""open door 1"", ""Distance"": 2.0} {""time_stamp"": ""0:02"", ""name"": ""dining table"", ""Distance"": 1.5} {""time_stamp"": ""0:03"", ""name"": ""sofa"", ""Distance"": 1.0} {""time_stamp"": ""0:05"", ""name"": ""open door 2"", ""Distance"": 1.5} {""time_stamp"": ""0:07"", ""name"": ""outdoor table chair set"", ""Distance"": 3.0}","{""Normal_frame"": false}{""time_stamp"": ""0:00"", ""name"": ""house"", ""Distance"": 8.0} {""time_stamp"": ""0:01"", ""name"": ""open door 1"", ""Distance"": 2.0} {""time_stamp"": ""0:02"", ""name"": ""dining table"", ""Distance"": 1.5} {""time_stamp"": ""0:03"", ""name"": ""sofa"", ""Distance"": 1.0} {""time_stamp"": ""0:05"", ""name"": ""open door 2"", ""Distance"": 1.5} {""time_stamp"": ""0:07"", ""name"": ""outdoor table chair set"", ""Distance"": 3.0}"
289,https://drive.google.com/file/d/1TtHG9P2QlRAAFOYsbT9gFHA4W8b0OlVv/view?usp=sharing,"Risk of physical damage! The drone's frame is in need of repair and it's flying indoors. [SEP]
(0:00) Risk of physical damage! In 2m there's a purple cup ride in the drone's path, and a pot statue in 3m. [SEP]
(0:01) Risk of physical damage! Now a yellow cup ride in 5m is in the drone's flight path. The drone is flying next to 2 rides, the purple cup ride .5m away and a green cup ride 2m away. [SEP]
(0:02) Risk of physical damage! The drone is now flying 1m from the yellow cup ride that was in its path. [SEP]
(0:03) Risk of physical damage! The yellow cup ride is in the drone's flight path again and at a 2m distance. [SEP]
(0:04) Risk of physical damage! The drone is now flying .5m from the yellow cup ride, and 2m from a red cup ride. [SEP]
(0:05) Risk of physical damage! The pot statue is in the drone's path again, in 1.5m. [SEP]
(0:07) Risk of physical damage! In 1m there's the red cup ride which is in the drone's flight path. [SEP]
(0:08) Risk of physical damage! In 3m there's another red cup ride in the drone's path. The drone is also flying 1m from a pillar. [SEP]",The drone is flying with a damaged frame.(0:00) The drone is facing the risk of physical damage. There is a purple cup ride in the drone's flight path at a distance of 2.0m. (0:00) The drone is facing the risk of physical damage. There is a pot statue in the drone's flight path at a distance of 3.0m. (0:05) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 1.5m. (0:01) The drone is facing the risk of physical damage. There is a  yellow cup ride 1 in the drone's flight path at a distance of 5.0m. (0:03) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 2.0m. (0:07) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 1.0m. (0:08) The drone is facing the risk of physical damage. There is a red cup ride 2 in the drone's flight path at a distance of 3.0m.,"{""Normal_frame"": false}","{""time_stamp"": ""0:00"", ""name"": ""purple cup ride"", ""Distance"": 2.0} {""time_stamp"": ""0:00"", ""name"": ""pot statue"", ""Distance"": 3.0} {""time_stamp"": ""0:05"", ""name"": NaN, ""Distance"": 1.5} {""time_stamp"": ""0:01"", ""name"": "" yellow cup ride 1"", ""Distance"": 5.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 2.0} {""time_stamp"": ""0:07"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:08"", ""name"": ""red cup ride 2"", ""Distance"": 3.0}","{""Normal_frame"": false}{""time_stamp"": ""0:00"", ""name"": ""purple cup ride"", ""Distance"": 2.0} {""time_stamp"": ""0:00"", ""name"": ""pot statue"", ""Distance"": 3.0} {""time_stamp"": ""0:05"", ""name"": NaN, ""Distance"": 1.5} {""time_stamp"": ""0:01"", ""name"": "" yellow cup ride 1"", ""Distance"": 5.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 2.0} {""time_stamp"": ""0:07"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:08"", ""name"": ""red cup ride 2"", ""Distance"": 3.0}"
193,https://drive.google.com/file/d/1lJEMDndeQWBYZXIKqBVDsR4PGvBSgWhZ/view?usp=sharing,"(0:00) Risk of physical damage! The drone is flying toward a tree in its path which is 6m away. [SEP]
(0:01) Risk of physical damage! Now the tree in the flight path is only 2m away. [SEP]
(0:02) Risk of physical damage! The drone is now flying next to and 1m away from the tree. [SEP]","(0:01) The drone is facing the risk of physical damage. It's flying too close to tree 1 at a distance of 2.0m, and the pilot is not experienced. (0:02) The drone is facing the risk of physical damage. It's flying too close to tree 1 at a distance of 1.0m, and the pilot is not experienced.(0:00) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 6.0m. (0:01) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 2.0m.",,"{""time_stamp"": ""0:01"", ""name"": ""tree 1"", ""Distance"": 2.0} {""time_stamp"": ""0:02"", ""name"": ""tree 1"", ""Distance"": 1.0}{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 6.0} {""time_stamp"": ""0:01"", ""name"": ""tree 1"", ""Distance"": 2.0}","{""time_stamp"": ""0:01"", ""name"": ""tree 1"", ""Distance"": 2.0} {""time_stamp"": ""0:02"", ""name"": ""tree 1"", ""Distance"": 1.0}{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 6.0} {""time_stamp"": ""0:01"", ""name"": ""tree 1"", ""Distance"": 2.0}"
484,https://drive.google.com/file/d/10gSj3_4taQ3ZRAUldoevViKsHkYG0q7k/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame and low battery. It’s flying at an altitude of 5m. [SEP]
(0:00) Risk of physical damage! There's a parapet in the drone's flight path at a distance of 7m. [SEP]
(0:06) Risk of physical damage! Now there are stairs in the drone's flight path at a distance of 4m. [SEP]",The drone is flying with a damaged frame.(0:00) The drone is facing the risk of physical damage. There is a planted parapet in the drone's flight path at a distance of 7.0m. (0:06) The drone is facing the risk of physical damage. There is a stair in the drone's flight path at a distance of 4.0m.,"{""Normal_frame"": false}","{""time_stamp"": ""0:00"", ""name"": ""planted parapet"", ""Distance"": 7.0} {""time_stamp"": ""0:06"", ""name"": ""stair"", ""Distance"": 4.0}","{""Normal_frame"": false}{""time_stamp"": ""0:00"", ""name"": ""planted parapet"", ""Distance"": 7.0} {""time_stamp"": ""0:06"", ""name"": ""stair"", ""Distance"": 4.0}"
513,https://drive.google.com/file/d/13vioe24WVcI_3e94EuB7HJ4t8gvRjZzi/view?usp=sharing,"Risk of physical damage! The drone's frame is in need of repair. [SEP]
(0:03) Risk of physical damage! The drone is flying 2m from a tree. [SEP]
(0:07) Risk of physical damage! There's a glass window now 1.5m from the drone. [SEP]",The drone is flying with a damaged frame.,"{""Normal_frame"": false}",,"{""Normal_frame"": false}"
537,https://drive.google.com/file/d/1aSwlLdr6HFOcBgDOAjjqVtBIqba8kFg8/view?usp=sharing,"Risk of physical damage! The drone's frame is damaged. It's flying with low battery at a 15m altitude. [SEP]
(0:02) Risk of physical damage! In 8m there's a tree in the drone's flight path. [SEP]
(0:04) Risk of physical damage! The drone is flying 1m from a tree and 1.5m from another tree. [SEP]
(0:05) Risk of physical damage! The drone is approaching a building in its path 7m ahead. [SEP]
(0:09) Risk of physical damage! Now the drone is flying 2m from the building. [SEP]",The drone is flying with a damaged frame.(0:02) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 8.0m. (0:05) The drone is facing the risk of physical damage. There is a building in the drone's flight path at a distance of 7.0m.,"{""Normal_frame"": false}","{""time_stamp"": ""0:02"", ""name"": ""tree 1"", ""Distance"": 8.0} {""time_stamp"": ""0:05"", ""name"": ""building"", ""Distance"": 7.0}","{""Normal_frame"": false}{""time_stamp"": ""0:02"", ""name"": ""tree 1"", ""Distance"": 8.0} {""time_stamp"": ""0:05"", ""name"": ""building"", ""Distance"": 7.0}"
135,https://drive.google.com/file/d/1nzOIhI4fdvnNLj_LXHAnT-6pcOYKB_Wh/view?usp=sharing,"Risk of physical damage and lost connection! The drone has low battery and is 4490m away from the remote control. It’s also flying in strong wind at 13m altitude. [SEP]
(0:01) Risk of physical damage! There's a storehouse 2m ahead in the drone's path. [SEP]
(0:02) Risk of physical damage! Now the storehouse in the flight path is only 1m away. [SEP]
(0:03) Risk of physical damage! Now the drone is flying near the storehouse which is 1m away. [SEP]
(0:05) Risk of physical damage! The storehouse near the drone is now 2m away. [SEP]
(0:08) Risk of physical damage! The drone is flying 1.5m from the storehouse. [SEP]","The drone has only 20% battery and is 4490m away from the remote control.The flying drone is runing out of battery with only 20% charge.The drone is flying in a strong wind of 18m/s with a low battery level at 20%.(0:01) The drone is facing the risk of physical damage. It's flying too close to storehouse at a distance of 2.0m, and the pilot is not experienced. (0:02) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:03) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:05) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 2.0m, and the pilot is not experienced. (0:08) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.5m, and the pilot is not experienced.(0:01) The drone is facing the risk of physical damage. There is a storehouse in the drone's flight path at a distance of 2.0m. (0:02) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 1.0m.","{""Distance_from_remote_control (m)"": 4490, ""Battery_level"": 20}{""Battery_level"": 20}{""Battery_level"": 20, ""WindSpeed (m/s)"": 18}","{""time_stamp"": ""0:01"", ""name"": ""storehouse"", ""Distance"": 2.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:05"", ""name"": NaN, ""Distance"": 2.0} {""time_stamp"": ""0:08"", ""name"": NaN, ""Distance"": 1.5}{""time_stamp"": ""0:01"", ""name"": ""storehouse"", ""Distance"": 2.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 1.0}","{""Distance_from_remote_control (m)"": 4490, ""Battery_level"": 20}{""Battery_level"": 20}{""Battery_level"": 20, ""WindSpeed (m/s)"": 18}{""time_stamp"": ""0:01"", ""name"": ""storehouse"", ""Distance"": 2.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:05"", ""name"": NaN, ""Distance"": 2.0} {""time_stamp"": ""0:08"", ""name"": NaN, ""Distance"": 1.5}{""time_stamp"": ""0:01"", ""name"": ""storehouse"", ""Distance"": 2.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 1.0}"
31,https://drive.google.com/file/d/1mEY1QiL4vcf7DwNpFBqgRM4LpdXC1Wbc/view?usp=sharing,Risk of physical damage! The drone's frame is in need of repair. [SEP],The drone is flying with a damaged frame.,"{""Normal_frame"": false}",,"{""Normal_frame"": false}"
322,https://drive.google.com/file/d/1h_SrOVzGp_Zru4ZLuY9R4qKNo6yXgyfN/view?usp=sharing,"Risk of physical damage! The drone has low battery. It’s flying at an altitude of 3m. [SEP]
(0:00) Risk of physical damage! There's a sailboat in the drone's flight path at a distance of 8m. [SEP]
(0:03) Risk of physical damage! Now the sailboat is in the drone's flight path at a distance of .5m. [SEP]",The drone is flying with a damaged frame.(0:00) The drone is facing the risk of physical damage. There is a sailboat in the drone's flight path at a distance of 8.0m. (0:03) The drone is facing the risk of physical damage. There is a sailboat in the drone's flight path at a distance of 0.5m.,"{""Normal_frame"": false}","{""time_stamp"": ""0:00"", ""name"": ""sailboat"", ""Distance"": 8.0} {""time_stamp"": ""0:03"", ""name"": ""sailboat"", ""Distance"": 0.5}","{""Normal_frame"": false}{""time_stamp"": ""0:00"", ""name"": ""sailboat"", ""Distance"": 8.0} {""time_stamp"": ""0:03"", ""name"": ""sailboat"", ""Distance"": 0.5}"
75,https://drive.google.com/file/d/13R0CUUA3yMzSQNm6zsx-X2h1KVNDzkGq/view?usp=sharing,There is no obj line for this video,The flying drone is runing out of battery with only 10% charge.The drone is facing a risk of internal damage as it's flying in gloomy weather and not waterproof.,"{""Battery_level"": 10}{""waterproof drone?"": false, ""weather"": ""gloomy""}",,"{""Battery_level"": 10}{""waterproof drone?"": false, ""weather"": ""gloomy""}"
443,https://drive.google.com/file/d/1BuHelH_tLMfLrwhHJvfzThg5pig1dDqZ/view?usp=sharing,"(0:07) Risk of physical damage! The drone is flying at a fallen tree 5m up ahead. [SEP]
(0:09) Risk of physical damage! The drone is flying next to and .5m from yellow tape. [SEP]
(0:13) Risk of physical damage! Now there's a tree in the flight path 8m away. [SEP]",(0:07) The drone is facing the risk of physical damage. There is a fallen tree in the drone's flight path at a distance of 5.0m. (0:13) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 8.0m.,,"{""time_stamp"": ""0:07"", ""name"": ""fallen tree"", ""Distance"": 5.0} {""time_stamp"": ""0:13"", ""name"": ""tree 2"", ""Distance"": 8.0}","{""time_stamp"": ""0:07"", ""name"": ""fallen tree"", ""Distance"": 5.0} {""time_stamp"": ""0:13"", ""name"": ""tree 2"", ""Distance"": 8.0}"
42,https://drive.google.com/file/d/1UeMiBX79nMiHRIJmThLeIWLGM31yHEDb/view?usp=sharing,(0:03) Risk of physical damage! There's a car in the drone's flight path at a distance of 5m. [SEP],(0:05) The drone is risking physical damage. It's flying too close to the moving car at a distance of 0.5m.(0:03) The drone is facing the risk of physical damage. There is a car in the drone's flight path at a distance of 5.0m.,,"{""time_stamp"": ""0:05"", ""name"": ""car"", ""Distance"": 0.5}{""time_stamp"": ""0:03"", ""name"": ""car"", ""Distance"": 5.0}","{""time_stamp"": ""0:05"", ""name"": ""car"", ""Distance"": 0.5}{""time_stamp"": ""0:03"", ""name"": ""car"", ""Distance"": 5.0}"
21,https://drive.google.com/file/d/1srY5QomMXViMOgJ2o--xj99M-0JXgo7C/view?usp=sharing,"Risk of physical damage! The drone is flying with low battery at a 1.5m altitude . [SEP]
(0:03) Risk of physical damage! There's a car in .2m in the flight path. [SEP]",(0:03) The drone is risking physical damage. It's flying too close to the moving car at a distance of 0.2m.(0:03) The drone is facing the risk of physical damage. There is a car in the drone's flight path at a distance of 0.2m.,,"{""time_stamp"": ""0:03"", ""name"": ""car"", ""Distance"": 0.2}{""time_stamp"": ""0:03"", ""name"": ""car"", ""Distance"": 0.2}","{""time_stamp"": ""0:03"", ""name"": ""car"", ""Distance"": 0.2}{""time_stamp"": ""0:03"", ""name"": ""car"", ""Distance"": 0.2}"
331,https://drive.google.com/file/d/1FDCCI63T1nw4raMYEI-xMu7D1FbTRlwJ/view?usp=sharing,"Risk of physical damage! The drone is flying at a 20m altitude with low battery. [SEP]
(0:00) Risk of physical damage! In 1m there's a person on a sailboat in the drone's path! The sailboat is also 1m away. [SEP]
(0:01) Risk of physical and human damage! The drone is flying .8m from a person! [SEP]
(0:02) Risk of physical damage! The sailboat is now .5m away and in the flight path. [SEP]
(0:03) Risk of physical damage!The drone is flying .3m from the sailboat. [SEP]","The flying drone is runing out of battery with only 20.0% charge.(0:00) The drone is risking physical damage. It's flying too close to the moving person on sailboat at a distance of 1.0m. (0:01) The drone is risking physical damage. It's flying too close to the moving person on sailboat at a distance of 0.8m.(0:00) The drone is facing the risk of physical damage. There is a person on sailboat in the drone's flight path at a distance of 1.0m. (0:02) The drone is facing the risk of physical damage. There is a sailboat in the drone's flight path at a distance of 0.5m.(0:00) The drone is flying very close to a human at a distance of 1.0m, and might cause human injury. (0:01) The drone is flying very close to a human at a distance of 0.8m, and might cause human injury.","{""Battery_level"": 20.0}","{""time_stamp"": ""0:00"", ""name"": ""person on sailboat"", ""Distance"": 1.0} {""time_stamp"": ""0:01"", ""name"": ""person on sailboat"", ""Distance"": 0.8}{""time_stamp"": ""0:00"", ""name"": ""person on sailboat"", ""Distance"": 1.0} {""time_stamp"": ""0:02"", ""name"": ""sailboat"", ""Distance"": 0.5}{""time_stamp"": ""0:00"", ""Distance"": 1.0} {""time_stamp"": ""0:01"", ""Distance"": 0.8}","{""Battery_level"": 20.0}{""time_stamp"": ""0:00"", ""name"": ""person on sailboat"", ""Distance"": 1.0} {""time_stamp"": ""0:01"", ""name"": ""person on sailboat"", ""Distance"": 0.8}{""time_stamp"": ""0:00"", ""name"": ""person on sailboat"", ""Distance"": 1.0} {""time_stamp"": ""0:02"", ""name"": ""sailboat"", ""Distance"": 0.5}{""time_stamp"": ""0:00"", ""Distance"": 1.0} {""time_stamp"": ""0:01"", ""Distance"": 0.8}"
171,https://drive.google.com/file/d/1M2BloNE7Gifyydo1oxqfiuUKRAQv5fWt/view?usp=sharing,Risk of physical damage! The drone's battery is empty and it's flying 60m high. [SEP],The flying drone is runing out of battery with only 10% charge.,"{""Battery_level"": 10}",,"{""Battery_level"": 10}"
129,https://drive.google.com/file/d/1284LhNzvIhqtUBwkHdQjmatjtQwPp_qC/view?usp=sharing,nan,(0:14) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 10.0m.,,"{""time_stamp"": ""0:14"", ""name"": NaN, ""Distance"": 10.0}","{""time_stamp"": ""0:14"", ""name"": NaN, ""Distance"": 10.0}"
406,https://drive.google.com/file/d/1Z6jppt3OYJrNJnS3XFpywdBvs4KUnsZx/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame and low battery. It’s flying at an altitude of 1m. [SEP]
(0:00) Risk of physical damage! There's a tree in the drone's flight path at a distance of 3m. [SEP]
(0:06) Risk of physical damage! Now there's another tree in the drone's flight path at a distance of 5m. [SEP]
(0:08) Risk of physical damage! There's a house only 2m away. [SEP]
(0:09) Risk of physical damage! Now the house is only 1m away. [SEP]",The flying drone is runing out of battery with only 20% charge.The drone is flying with a damaged frame.(0:00) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 3.0m. (0:06) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 5.0m.,"{""Battery_level"": 20}{""Normal_frame"": false}","{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 3.0} {""time_stamp"": ""0:06"", ""name"": ""tree 2"", ""Distance"": 5.0}","{""Battery_level"": 20}{""Normal_frame"": false}{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 3.0} {""time_stamp"": ""0:06"", ""name"": ""tree 2"", ""Distance"": 5.0}"
560,https://drive.google.com/file/d/1HH7Hrq34s5fo0s9_V-6qys3R-FXV7te8/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame and low battery. It is flying at an altitude of 20m. [SEP]
(0:02) Risk of physical damage! There are stairs in the drone's flight path at a distance of 3m. There's also a building only 2m away. [SEP]
(0:03) Risk of physical damage! Now the building is only 1m away. Now the stairs are only 1.5m away. [SEP]
(0:13) Risk of physical damage! Now the building is in the drone's flight path at a distance of 1m. [SEP]
(0:14) Risk of physical damage! Now the building is only 1m away. [SEP]",The drone is flying with a damaged frame.(0:02) The drone is facing the risk of physical damage. There is a stairs in the drone's flight path at a distance of 3.0m. (0:13) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 1.0m.,"{""Normal_frame"": false}","{""time_stamp"": ""0:02"", ""name"": ""stairs"", ""Distance"": 3.0} {""time_stamp"": ""0:13"", ""name"": NaN, ""Distance"": 1.0}","{""Normal_frame"": false}{""time_stamp"": ""0:02"", ""name"": ""stairs"", ""Distance"": 3.0} {""time_stamp"": ""0:13"", ""name"": NaN, ""Distance"": 1.0}"
78,https://drive.google.com/file/d/18GyS32STNVNFx0zDB0Ra9hx0SCeB6kl7/view?usp=sharing,"Risk of physical damage! The drone has empty battery. It’s flying at an altitude of 60m. [SEP]
(0:12) Risk of physical damage! There's a moving bird only 2m away. [SEP]
(0:13) Risk of physical damage! There's a moving bird only 2m away. [SEP]
(0:14) Risk of physical damage! There's a moving bird only 2m away. [SEP]
(0:15) Risk of physical damage! There's a moving bird only 2m away. [SEP]
(0:16) Risk of physical damage! There's a moving bird only 2m away. [SEP]
(0:17) Risk of physical damage! There's a moving bird only 2m away. [SEP]","The flying drone is runing out of battery with only 10% charge.(0:09) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 3.0m, and the pilot is not experienced. (0:12) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 2.0m, and the pilot is not experienced. (0:13) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 2.0m, and the pilot is not experienced. (0:14) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 2.0m, and the pilot is not experienced. (0:15) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 2.0m, and the pilot is not experienced. (0:16) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 2.0m, and the pilot is not experienced. (0:17) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 2.0m, and the pilot is not experienced. (0:12) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 3.0m, and the pilot is not experienced. (0:13) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 3.0m, and the pilot is not experienced. (0:14) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 3.0m, and the pilot is not experienced. (0:15) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 3.0m, and the pilot is not experienced. (0:16) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 3.0m, and the pilot is not experienced. (0:17) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 3.0m, and the pilot is not experienced.","{""Battery_level"": 10}","{""time_stamp"": ""0:09"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:12"", ""name"": NaN, ""Distance"": 2.0} {""time_stamp"": ""0:13"", ""name"": NaN, ""Distance"": 2.0} {""time_stamp"": ""0:14"", ""name"": NaN, ""Distance"": 2.0} {""time_stamp"": ""0:15"", ""name"": NaN, ""Distance"": 2.0} {""time_stamp"": ""0:16"", ""name"": NaN, ""Distance"": 2.0} {""time_stamp"": ""0:17"", ""name"": NaN, ""Distance"": 2.0} {""time_stamp"": ""0:12"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:13"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:14"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:15"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:16"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:17"", ""name"": NaN, ""Distance"": 3.0}","{""Battery_level"": 10}{""time_stamp"": ""0:09"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:12"", ""name"": NaN, ""Distance"": 2.0} {""time_stamp"": ""0:13"", ""name"": NaN, ""Distance"": 2.0} {""time_stamp"": ""0:14"", ""name"": NaN, ""Distance"": 2.0} {""time_stamp"": ""0:15"", ""name"": NaN, ""Distance"": 2.0} {""time_stamp"": ""0:16"", ""name"": NaN, ""Distance"": 2.0} {""time_stamp"": ""0:17"", ""name"": NaN, ""Distance"": 2.0} {""time_stamp"": ""0:12"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:13"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:14"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:15"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:16"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:17"", ""name"": NaN, ""Distance"": 3.0}"
